AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190629_031000.WAV,GRABADOR-SDZG-AM-14,20190629_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 03:10,60.00046875,nan,Recorded at 03:10:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:30:15-08:00,WAV,WAV,audio/x-wav,03
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190706_042000.WAV,GRABADOR-SDZG-AM-14,20190706_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 04:20,60.00046875,nan,Recorded at 04:20:00 06/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 15:02:02-08:00,WAV,WAV,audio/x-wav,04
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190620_054000.WAV,GRABADOR-SDZG-AM-14,20190620_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 05:40,60.00046875,nan,Recorded at 05:40:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:50:13-08:00,WAV,WAV,audio/x-wav,05
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190629_061000.WAV,GRABADOR-SDZG-AM-14,20190629_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 06:10,60.00046875,nan,Recorded at 06:10:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:30:49-08:00,WAV,WAV,audio/x-wav,06
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190622_074000.WAV,GRABADOR-SDZG-AM-14,20190622_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:40,60.00046875,nan,Recorded at 07:40:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:59:34-08:00,WAV,WAV,audio/x-wav,07
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190613_080000.WAV,GRABADOR-SDZG-AM-14,20190613_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 08:00,60.00046875,nan,Recorded at 08:00:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:19:19-08:00,WAV,WAV,audio/x-wav,08
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190625_094000.WAV,GRABADOR-SDZG-AM-14,20190625_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 09:40,60.00046875,nan,Recorded at 09:40:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:13:27-08:00,WAV,WAV,audio/x-wav,09
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190630_100000.WAV,GRABADOR-SDZG-AM-14,20190630_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 10:00,60.00046875,nan,Recorded at 10:00:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:36:02-08:00,WAV,WAV,audio/x-wav,10
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190622_115000.WAV,GRABADOR-SDZG-AM-14,20190622_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 11:50,60.00046875,nan,Recorded at 11:50:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:00:21-08:00,WAV,WAV,audio/x-wav,11
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190622_120000.WAV,GRABADOR-SDZG-AM-14,20190622_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 12:00,60.00046875,nan,Recorded at 12:00:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:00:23-08:00,WAV,WAV,audio/x-wav,12
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190616_135000.WAV,GRABADOR-SDZG-AM-14,20190616_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 13:50,60.00046875,nan,Recorded at 13:50:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:33:47-08:00,WAV,WAV,audio/x-wav,13
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190613_145000.WAV,GRABADOR-SDZG-AM-14,20190613_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 14:50,60.00046875,nan,Recorded at 14:50:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:20:35-08:00,WAV,WAV,audio/x-wav,14
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190616_151000.WAV,GRABADOR-SDZG-AM-14,20190616_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 15:10,60.00046875,nan,Recorded at 15:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:34:02-08:00,WAV,WAV,audio/x-wav,15
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190701_160000.WAV,GRABADOR-SDZG-AM-14,20190701_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 16:00,60.00046875,nan,Recorded at 16:00:00 01/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:41:40-08:00,WAV,WAV,audio/x-wav,16
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190615_171000.WAV,GRABADOR-SDZG-AM-14,20190615_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 17:10,60.00046875,nan,Recorded at 17:10:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:29:56-08:00,WAV,WAV,audio/x-wav,17
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190618_182000.WAV,GRABADOR-SDZG-AM-14,20190618_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 18:20,60.00046875,nan,Recorded at 18:20:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:43:37-08:00,WAV,WAV,audio/x-wav,18
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190623_193000.WAV,GRABADOR-SDZG-AM-14,20190623_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 19:30,60.00046875,nan,Recorded at 19:30:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:06:17-08:00,WAV,WAV,audio/x-wav,19
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190625_201000.WAV,GRABADOR-SDZG-AM-14,20190625_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 20:10,60.00046875,nan,Recorded at 20:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:15:25-08:00,WAV,WAV,audio/x-wav,20
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190623_211000.WAV,GRABADOR-SDZG-AM-14,20190623_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:10,60.00046875,nan,Recorded at 21:10:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:06:35-08:00,WAV,WAV,audio/x-wav,21
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190625_225000.WAV,GRABADOR-SDZG-AM-14,20190625_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 22:50,60.00046875,nan,Recorded at 22:50:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:15:55-08:00,WAV,WAV,audio/x-wav,22
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190707_234000.WAV,GRABADOR-SDZG-AM-14,20190707_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 23:40,60.00046875,nan,Recorded at 23:40:00 07/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 15:06:32-08:00,WAV,WAV,audio/x-wav,23
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190615_001000.WAV,GRABADOR-SDZG-AM-15,20190615_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 00:10,60.00046875,nan,Recorded at 00:10:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:30:56-08:00,WAV,WAV,audio/x-wav,00
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190612_010000.WAV,GRABADOR-SDZG-AM-15,20190612_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 01:00,60.00046875,nan,Recorded at 01:00:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 02:54:06-08:00,WAV,WAV,audio/x-wav,01
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_022000.WAV,GRABADOR-SDZG-AM-15,20190620_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 02:20,60.00046875,nan,Recorded at 02:20:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:34:08-08:00,WAV,WAV,audio/x-wav,02
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190628_034000.WAV,GRABADOR-SDZG-AM-15,20190628_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:40,60.00046875,nan,Recorded at 03:40:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:14:26-08:00,WAV,WAV,audio/x-wav,03
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190621_043000.WAV,GRABADOR-SDZG-AM-15,20190621_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 04:30,60.00046875,nan,Recorded at 04:30:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:47:37-08:00,WAV,WAV,audio/x-wav,04
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_051000.WAV,GRABADOR-SDZG-AM-15,20190613_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 05:10,60.00046875,nan,Recorded at 05:10:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:08:39-08:00,WAV,WAV,audio/x-wav,05
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190624_064000.WAV,GRABADOR-SDZG-AM-15,20190624_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 06:40,60.00046875,nan,Recorded at 06:40:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:26:09-08:00,WAV,WAV,audio/x-wav,06
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190630_072000.WAV,GRABADOR-SDZG-AM-15,20190630_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 07:20,60.00046875,nan,Recorded at 07:20:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:41:16-08:00,WAV,WAV,audio/x-wav,07
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_080000.WAV,GRABADOR-SDZG-AM-15,20190613_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 08:00,60.00046875,nan,Recorded at 08:00:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:10:07-08:00,WAV,WAV,audio/x-wav,08
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190615_091000.WAV,GRABADOR-SDZG-AM-15,20190615_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 09:10,60.00046875,nan,Recorded at 09:10:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:35:36-08:00,WAV,WAV,audio/x-wav,09
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190623_100000.WAV,GRABADOR-SDZG-AM-15,20190623_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 10:00,60.00046875,nan,Recorded at 10:00:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:15:24-08:00,WAV,WAV,audio/x-wav,10
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190618_115000.WAV,GRABADOR-SDZG-AM-15,20190618_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 11:50,60.00046875,nan,Recorded at 11:50:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:14:11-08:00,WAV,WAV,audio/x-wav,11
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190622_124000.WAV,GRABADOR-SDZG-AM-15,20190622_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 12:40,60.00046875,nan,Recorded at 12:40:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:04:17-08:00,WAV,WAV,audio/x-wav,12
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190629_135000.WAV,GRABADOR-SDZG-AM-15,20190629_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 13:50,60.00046875,nan,Recorded at 13:50:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:32:10-08:00,WAV,WAV,audio/x-wav,13
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190629_145000.WAV,GRABADOR-SDZG-AM-15,20190629_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 14:50,60.00046875,nan,Recorded at 14:50:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:32:41-08:00,WAV,WAV,audio/x-wav,14
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190622_150000.WAV,GRABADOR-SDZG-AM-15,20190622_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 15:00,60.00046875,nan,Recorded at 15:00:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:05:30-08:00,WAV,WAV,audio/x-wav,15
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190621_161000.WAV,GRABADOR-SDZG-AM-15,20190621_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 16:10,60.00046875,nan,Recorded at 16:10:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:53:39-08:00,WAV,WAV,audio/x-wav,16
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190627_172000.WAV,GRABADOR-SDZG-AM-15,20190627_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 17:20,60.00046875,nan,Recorded at 17:20:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:09:04-08:00,WAV,WAV,audio/x-wav,17
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190616_185000.WAV,GRABADOR-SDZG-AM-15,20190616_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 18:50,60.00046875,nan,Recorded at 18:50:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:52:57-08:00,WAV,WAV,audio/x-wav,18
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_192000.WAV,GRABADOR-SDZG-AM-15,20190620_192000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 19:20,60.00046875,nan,Recorded at 19:20:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:42:51-08:00,WAV,WAV,audio/x-wav,19
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190628_204000.WAV,GRABADOR-SDZG-AM-15,20190628_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 20:40,60.00046875,nan,Recorded at 20:40:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:23:15-08:00,WAV,WAV,audio/x-wav,20
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190614_212000.WAV,GRABADOR-SDZG-AM-15,20190614_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 21:20,60.00046875,nan,Recorded at 21:20:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:29:28-08:00,WAV,WAV,audio/x-wav,21
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_220000.WAV,GRABADOR-SDZG-AM-15,20190620_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 22:00,60.00046875,nan,Recorded at 22:00:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:44:14-08:00,WAV,WAV,audio/x-wav,22
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190615_235000.WAV,GRABADOR-SDZG-AM-15,20190615_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 23:50,60.00046875,nan,Recorded at 23:50:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:43:12-08:00,WAV,WAV,audio/x-wav,23
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_003000.WAV,GRABADOR-SDZG-AM-17,20190628_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 00:30,60.00046875,nan,Recorded at 00:30:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:42:23-08:00,WAV,WAV,audio/x-wav,00
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_011000.WAV,GRABADOR-SDZG-AM-17,20190613_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 01:10,60.00046875,nan,Recorded at 01:10:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:36:40-08:00,WAV,WAV,audio/x-wav,01
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190617_024000.WAV,GRABADOR-SDZG-AM-17,20190617_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 02:40,60.00046875,nan,Recorded at 02:40:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:26:54-08:00,WAV,WAV,audio/x-wav,02
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190620_034000.WAV,GRABADOR-SDZG-AM-17,20190620_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 03:40,60.00046875,nan,Recorded at 03:40:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:04:38-08:00,WAV,WAV,audio/x-wav,03
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_044000.WAV,GRABADOR-SDZG-AM-17,20190629_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 04:40,60.00046875,nan,Recorded at 04:40:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:56:53-08:00,WAV,WAV,audio/x-wav,04
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190616_050000.WAV,GRABADOR-SDZG-AM-17,20190616_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 05:00,60.00046875,nan,Recorded at 05:00:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:15:44-08:00,WAV,WAV,audio/x-wav,05
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_064000.WAV,GRABADOR-SDZG-AM-17,20190613_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 06:40,60.00046875,nan,Recorded at 06:40:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:39:30-08:00,WAV,WAV,audio/x-wav,06
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_071000.WAV,GRABADOR-SDZG-AM-17,20190626_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 07:10,60.00046875,nan,Recorded at 07:10:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:20:57-08:00,WAV,WAV,audio/x-wav,07
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_082000.WAV,GRABADOR-SDZG-AM-17,20190629_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 08:20,60.00046875,nan,Recorded at 08:20:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:58:47-08:00,WAV,WAV,audio/x-wav,08
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190627_095000.WAV,GRABADOR-SDZG-AM-17,20190627_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 09:50,60.00046875,nan,Recorded at 09:50:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:34:46-08:00,WAV,WAV,audio/x-wav,09
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_101000.WAV,GRABADOR-SDZG-AM-17,20190611_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 10:10,60.00046875,nan,Recorded at 10:10:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:16:35-08:00,WAV,WAV,audio/x-wav,10
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_114000.WAV,GRABADOR-SDZG-AM-17,20190619_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 11:40,60.00046875,nan,Recorded at 11:40:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:56:22-08:00,WAV,WAV,audio/x-wav,11
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_121000.WAV,GRABADOR-SDZG-AM-17,20190615_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 12:10,60.00046875,nan,Recorded at 12:10:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:07:02-08:00,WAV,WAV,audio/x-wav,12
